transaction_id,property_id,agent_id,closing_date,closing_price
T02921,P02224,A016,2024-08-25,795825.0
T02922,P04205,A003,2024-07-26,5248157.0
T02923,P04360,A017,2025-04-13,1863331.0
T02924,P00096,A013,2025-03-26,4560198.0
T02925,P04345,A032,2024-09-09,4987986.0
T02926,P00697,A006,2024-07-15,2318924.0
T02927,P03949,A012,2024-06-24,3863314.0
T02928,P03333,A030,2024-04-18,8264706.0
T02929,P03635,A038,2023-12-09,2070808.0
T02930,P01161,A024,2024-03-31,3278930.0
T02931,P01603,A001,2023-09-01,6088757.0
T02932,P01559,A028,2023-12-09,3110658.0
T02933,P01018,A002,2024-01-18,3297040.0
T02934,P03203,A003,2023-12-20,3397929.0
T02935,P01779,A027,2024-09-05,3274078.0
T02936,P03785,A015,2024-05-04,8442859.0
T02937,P04729,A002,2023-04-20,5739273.0
T02938,P03569,A017,2024-03-23,5710667.0
T02939,P00427,A016,2024-04-29,4118956.0
T02940,P03072,A025,2024-03-05,8799167.0
T02941,P03877,A038,2024-04-12,6700393.0
T02942,P01893,A005,2023-11-21,4717580.0
T02943,P02156,A027,2024-09-22,4158769.0
T02944,P04784,A026,2023-03-15,3353363.0
T02945,P04286,A040,2024-09-04,3543399.0
T02946,P03477,A016,2024-04-01,2843600.0
T02947,P04454,A007,2024-08-29,1444974.0
T02948,P01790,A037,2024-02-11,5025064.0
T02949,P02243,A003,2023-05-24,7523043.0
T02950,P00229,A018,2024-09-03,10838300.0
T02951,P04225,A027,2024-01-10,6198936.0
T02952,P00849,A005,2025-02-21,3357459.0
T02953,P03036,A012,2024-10-18,7449851.0
T02954,P04461,A005,2024-06-08,2006986.0
T02955,P04817,A034,2024-10-31,5769265.0
T02956,P00703,A011,2024-03-28,3804678.0
T02957,P00964,A025,2023-10-22,4212132.0
T02958,P02012,A010,2023-12-06,5374015.0
T02959,P03074,A028,2024-05-22,6207730.0
T02960,P04317,A032,2024-10-20,6220899.0
T02961,P04793,A002,2024-09-07,6050614.0
T02962,P00924,A029,2023-05-06,3570101.0
T02963,P04276,A027,2024-07-01,4466483.0
T02964,P01602,A004,2024-02-08,10675813.0
T02965,P02499,A011,2023-11-05,1415720.0
T02966,P00435,A035,2023-12-30,11973718.0
T02967,P00233,A018,2023-10-29,2737820.0
T02968,P02447,A004,2024-01-19,2810706.0
T02969,P02947,A026,2024-11-13,3849176.0
T02970,P00945,A032,2023-09-26,4224805.0
T02971,P03633,A018,2025-01-04,2370861.0
T02972,P00572,A005,2023-04-14,4156609.0
T02973,P03974,A006,2023-11-09,3128142.0
T02974,P04902,A016,2023-08-23,4491534.0
T02975,P01644,A020,2024-04-08,5833356.0
T02976,P03856,A031,2023-12-30,10333316.0
T02977,P03807,A028,2023-12-25,7028908.0
T02978,P04235,A011,,3834507.0
T02979,P02595,A028,2023-09-29,2686546.0
T02980,P01938,A005,2024-11-22,2318641.0
T02981,P03937,A008,2024-09-08,5688955.0
T02982,P04770,A032,2023-10-06,4502059.0
T02983,P03367,A037,2024-06-16,1879453.0
T02984,P01112,A028,2023-10-03,1067746.0
T02985,P03879,A019,2023-09-15,7166199.0
T02986,P04060,A036,2023-10-19,6162873.0
T02987,P02894,A015,2024-03-29,4317932.0
T02988,P02917,A026,2023-10-06,7834207.0
T02989,P00267,A028,2023-07-07,8063536.0
T02990,P00060,A003,2024-11-25,3103190.0
T02991,P02525,A039,2024-05-25,1242131.0
T02992,P03744,A026,2024-01-10,4977961.0
T02993,P03892,A010,2024-11-01,2324686.0
T02994,P00306,A033,2024-09-28,7293946.0
T02995,P00231,A016,2025-02-14,4836540.0
T02996,P04970,A004,2024-10-24,1218474.0
T02997,P00524,A028,2024-02-07,2591866.0
T02998,P00895,A006,2024-12-29,10042292.0
T02999,P04896,A024,2024-04-28,2790796.0
T03000,P03189,A028,2025-04-08,4412554.0
T03001,P00193,A007,2024-12-13,3694096.0
T03002,P03981,A032,2024-03-22,2026150.0
T03003,P00389,A019,2023-09-22,2403626.0
T03004,P02813,A015,2024-06-02,6467976.0
T03005,P00679,A005,2024-02-07,1290340.0
T03006,P00714,A030,2024-02-18,4055445.0
T03007,P04039,A007,2023-11-26,1109079.0
T03008,P00035,A007,2023-07-31,2757078.0
T03009,P01715,A011,2023-10-03,7119304.0
T03010,P03388,A018,2023-10-03,4934848.0
T03011,P01758,A036,2024-08-18,6043191.0
T03012,P03904,A030,2023-07-26,4693724.0
T03013,P00761,A030,2023-12-11,9500588.0
T03014,P00087,A008,2024-09-10,5040111.0
T03015,P04423,A026,2023-12-22,
T03016,P02431,A014,2024-11-08,5489462.0
T03017,P02979,A019,2024-01-02,4167375.0
T03018,P04738,A026,2023-07-13,5643005.0
T03019,P00544,A007,2023-08-26,6185471.0
T03020,P03572,A014,,4203060.0
T03021,P03526,A016,2023-10-03,2967527.0
T03022,P01873,A035,2024-04-26,2633830.0
T03023,P02409,A039,2024-03-19,3198772.0
T03024,P00737,A039,2024-08-02,9062007.0
T03025,P00349,A022,2023-10-11,3312418.0
T03026,P02554,A026,2023-09-23,7356292.0
T03027,P01159,A029,2024-07-09,4629005.0
T03028,P03010,A032,2024-03-03,8943961.0
T03029,P02490,A028,2023-10-13,6783261.0
T03030,P02183,A037,2024-03-20,3364820.0
T03031,P01355,A016,2024-12-08,6290580.0
T03032,P01351,A029,2024-07-12,5438798.0
T03033,P02375,A025,2024-06-06,4075315.0
T03034,P01581,A031,2024-10-09,5047080.0
T03035,P02946,A038,2024-07-20,2758560.0
T03036,P00111,A004,2024-02-29,6921355.0
T03037,P04054,A035,2024-07-27,4417108.0
T03038,P04533,A033,2024-03-31,2916320.0
T03039,P03863,A035,2024-01-21,7590438.0
T03040,P01597,A011,2024-01-25,2060391.0
T03041,P01918,A024,2023-05-13,921590.0
T03042,P00886,A003,2024-08-10,3780779.0
T03043,P03594,A003,2024-12-16,8784457.0
T03044,P04599,A024,2024-05-30,10241103.0
T03045,P00280,A039,2024-08-09,11334638.0
T03046,P04642,A010,2025-01-29,2536302.0
T03047,P04303,A032,2023-06-22,2741040.0
T03048,P00417,A004,2023-05-30,3733221.0
T03049,P01362,A003,2025-03-03,4713948.0
T03050,P01392,A025,2024-09-27,7289927.0
T03051,P03627,A012,2024-04-15,2428946.0
T03052,P00346,A004,2023-07-20,2566223.0
T03053,P02833,A037,2023-02-17,3514755.0
T03054,P04646,A036,2024-06-29,6848927.0
T03055,P02616,A001,2024-11-11,3216195.0
T03056,P04030,A039,2024-09-14,2202250.0
T03057,P01774,A001,2024-06-16,2412323.0
T03058,P01901,A030,2023-09-01,6026583.0
T03059,P00974,A032,2023-05-21,4689938.0
T03060,P04107,A012,2024-09-04,6053049.0
T03061,P01877,A006,2023-08-23,7613808.0
T03062,P04011,A023,2024-03-07,2455286.0
T03063,P04418,A036,2024-01-06,3133556.0
T03064,P01371,A002,2024-04-15,4084084.0
T03065,P01980,A035,2024-09-28,8753098.0
T03066,P04119,A025,2023-11-06,2440493.0
T03067,P04374,A040,2023-10-15,4261773.0
T03068,P03588,A011,2024-05-10,8800846.0
T03069,P01741,A026,2023-08-31,6693818.0
T03070,P00505,A019,2024-05-31,4338048.0
T03071,P03057,A026,2023-06-23,2328274.0
T03072,P02964,A008,2024-01-29,1043599.0
T03073,P03180,A020,2024-03-29,2741509.0
T03074,P01832,A040,2023-09-05,3536902.0
T03075,P03506,A034,2024-01-06,4055267.0
T03076,P01826,A009,2024-02-19,7534940.0
T03077,P04095,A003,2024-09-09,6647737.0
T03078,P00429,A017,2025-02-03,12167085.0
T03079,P04325,A010,2024-05-09,8169917.0
T03080,P02583,A011,2024-07-14,3088732.0
T03081,P04730,A008,2024-03-01,7492186.0
T03082,P00071,A022,2024-02-20,5340842.0
T03083,P02707,A004,2023-05-28,5153904.0
T03084,P00730,A037,2024-11-14,2445913.0
T03085,P02518,A002,2024-06-22,3293490.0
T03086,P04769,A007,2023-11-04,8830582.0
T03087,P01386,A023,2024-06-09,9030008.0
T03088,P02320,A006,2024-12-09,6735846.0
T03089,P03590,A021,2024-06-06,5988144.0
T03090,P02874,A003,2024-02-07,10399381.0
T03091,P00583,A035,2023-11-13,7733525.0
T03092,P00488,A024,2024-03-11,6750020.0
T03093,P00660,A013,2024-05-27,5068943.0
T03094,P00533,A025,2024-05-05,6401482.0
T03095,P01993,A022,2023-05-27,3565778.0
T03096,P02897,A033,2024-01-20,3560226.0
T03097,P03274,A030,2025-02-08,7357658.0
T03098,P03750,A034,2023-11-02,7383844.0
T03099,P04409,A035,2025-02-17,3570692.0
T03100,P03046,A005,2023-11-13,4734440.0
T03101,P02001,A031,2023-04-21,7041589.0
T03102,P03979,A037,2024-02-11,5268690.0
T03103,P01476,A008,2023-04-16,6232254.0
T03104,P03957,A034,2024-04-15,5511413.0
T03105,P02802,A025,2024-04-30,10793541.0
T03106,P01408,A026,2024-11-21,6461082.0
T03107,P04452,A029,2024-10-26,8835478.0
T03108,P04509,A014,2024-03-22,3304405.0
T03109,P02557,A036,2023-12-17,3686121.0
T03110,P02962,A030,2024-05-29,4232774.0
T03111,P02597,A018,2024-09-12,4851040.0
T03112,P03441,A025,2023-04-04,1567868.0
T03113,P03654,A039,2024-07-30,5070001.0
T03114,P04002,A015,2024-06-23,4629371.0
T03115,P00809,A036,2024-08-22,1429668.0
T03116,P00423,A001,2023-09-30,2816920.0
T03117,P02092,A032,2024-05-25,2564562.0
T03118,P00162,A024,2023-07-14,2884550.0
T03119,P01302,A029,2023-10-22,2013342.0
T03120,P00125,A024,2025-03-29,5395543.0
T03121,P03969,A020,2023-09-10,8644504.0
T03122,P01651,A007,2023-12-24,3861306.0
T03123,P01803,A010,2024-02-27,5555949.0
T03124,P03242,A037,2023-08-06,4898009.0
T03125,P03987,A017,2024-08-08,2874971.0
T03126,P04000,A007,2025-01-08,5494636.0
T03127,P00802,A006,2024-11-23,9520386.0
T03128,P00115,A012,2024-07-30,7719790.0
T03129,P03453,A030,2024-06-02,9202513.0
T03130,P03673,A015,2024-09-16,6081742.0
T03131,P04728,A018,2023-07-21,1630054.0
T03132,P04609,A028,2024-02-28,1643485.0
T03133,P00042,A025,2024-05-24,3394992.0
T03134,P01960,A004,2024-06-12,8274922.0
T03135,P00200,A016,2024-07-24,7724173.0
T03136,P03485,A029,2024-05-08,9378060.0
T03137,P01442,A029,2023-08-24,2876561.0
T03138,P02528,A017,2023-11-21,4924784.0
T03139,P03412,A009,2024-10-22,3245047.0
T03140,P01453,A008,2024-11-28,8159285.0
T03141,P03160,A004,2024-10-29,12567409.0
T03142,P00144,A005,2023-09-09,6641722.0
T03143,P00147,A039,2024-03-20,5820713.0
T03144,P00242,A017,2024-06-09,2494196.0
T03145,P03102,A013,2024-03-09,3048248.0
T03146,P00126,A018,2023-06-18,4968712.0
T03147,P02921,A021,2023-12-10,11169310.0
T03148,P00213,A006,2024-07-12,6786025.0
T03149,P02893,A037,2024-04-22,2692704.0
T03150,P04475,A020,2023-12-10,3991685.0
T03151,P04641,A023,2025-04-09,7170890.0
T03152,P04510,A021,2024-07-23,2564005.0
T03153,P00567,A038,2024-09-20,2746152.0
T03154,P01714,A040,2024-07-09,1318605.0
T03155,P04645,A006,2023-11-27,4036433.0
T03156,P00569,A029,2024-07-09,3429005.0
T03157,P03790,A007,2024-07-09,8536768.0
T03158,P03167,A001,2024-01-08,4037798.0
T03159,P02943,A023,2023-09-07,7923065.0
T03160,P00069,A020,2023-03-08,7517045.0
T03161,P01688,A020,2023-07-25,2277095.0
T03162,P04380,A001,2025-04-17,3968204.0
T03163,P02598,A026,2023-08-27,3818019.0
T03164,P04296,A021,2024-01-31,5792923.0
T03165,P02586,A003,2025-01-29,3192238.0
T03166,P00616,A014,2024-03-16,6076134.0
T03167,P01204,A006,2023-08-05,1837464.0
T03168,P03574,A037,2025-01-12,3752950.0
T03169,P03701,A030,2023-04-03,8548480.0
T03170,P02421,A020,2023-08-14,8210574.0
T03171,P03034,A004,2023-07-08,2239675.0
T03172,P01900,A034,2023-07-27,4104035.0
T03173,P00401,A015,2023-08-15,1152291.0
T03174,P02185,A024,2023-06-23,8990620.0
T03175,P04099,A029,2023-09-01,1104812.0
T03176,P02487,A016,2024-07-19,5203762.0
T03177,P02892,A039,2025-04-17,6403099.0
T03178,P03871,A010,2023-12-06,1795820.0
T03179,P01791,A014,2024-11-05,5695769.0
T03180,P04821,A008,2024-02-11,5614442.0
T03181,P02536,A014,2023-06-24,1889286.0
T03182,P01773,A032,2023-10-31,9156809.0
T03183,P03187,A019,2023-03-19,1652622.0
T03184,P03951,A036,2024-06-14,6230943.0
T03185,P03610,A036,2023-12-22,6777705.0
T03186,P00608,A013,2024-11-24,2525163.0
T03187,P01413,A032,2025-01-11,3624380.0
T03188,P01855,A020,2024-05-12,6757023.0
T03189,P04961,A017,2024-06-09,6243399.0
T03190,P04153,A012,2024-04-12,3413624.0
T03191,P00645,A003,2024-02-22,1895428.0
T03192,P03568,A019,2024-01-23,7261753.0
T03193,P00529,A027,2023-10-21,3230522.0
T03194,P04763,A035,2023-01-26,6351598.0
T03195,P03897,A017,2024-01-16,4327215.0
T03196,P01096,A006,2023-09-08,878473.0
T03197,P04154,A019,2025-04-04,9176406.0
T03198,P01094,A012,2024-03-04,8887327.0
T03199,P03660,A037,2024-11-04,4615058.0
T03200,P03700,A028,2024-09-15,2524152.0
T03201,P03053,A037,2025-01-04,10083217.0
T03202,P04024,A013,2024-05-02,2441192.0
T03203,P04497,A018,2024-10-24,4343230.0
T03204,P02150,A004,2023-11-25,1248398.0
T03205,P00571,A006,2024-09-20,2578607.0
T03206,P01576,A015,2025-03-18,3655541.0
T03207,P03314,A016,2024-04-08,5514667.0
T03208,P01747,A028,2024-02-09,2586759.0
T03209,P00356,A009,2023-09-06,1611302.0
T03210,P03130,A040,2023-02-06,6430420.0
T03211,P02360,A032,2024-11-21,3267344.0
T03212,P00981,A036,2025-02-05,3283604.0
T03213,P02951,A013,2024-06-04,3502165.0
T03214,P02237,A023,2024-01-01,2695640.0
T03215,P03112,A021,2024-11-26,1623771.0
T03216,P04306,A032,2023-03-23,6592986.0
T03217,P04265,A034,2024-04-13,11407560.0
T03218,P03698,A023,2024-03-27,2337116.0
T03219,P00375,A039,2024-10-25,3516945.0
T03220,P01352,A020,2025-03-20,2664513.0
T03221,P03342,A011,2024-06-06,5930076.0
T03222,P00397,A007,2024-07-31,4674434.0
T03223,P03084,A016,2024-12-25,11281889.0
T03224,P01782,A012,2024-08-30,2038604.0
T03225,P02847,A009,2024-09-09,4226349.0
T03226,P02775,A019,2023-10-19,5417493.0
T03227,P00857,A011,2024-02-02,
T03228,P01119,A040,2024-04-23,2947211.0
T03229,P01249,A013,2023-02-12,6252750.0
T03230,P02787,A025,2024-02-24,3141111.0
T03231,P03297,A031,2024-03-21,3343600.0
T03232,P02191,A038,2024-09-24,
T03233,P02197,A028,2024-02-24,2634514.0
T03234,P00805,A011,2023-12-07,
T03235,P02056,A023,2023-08-01,3208135.0
T03236,P04156,A003,2024-04-17,8327852.0
T03237,P00236,A011,2023-12-11,4141248.0
T03238,P01329,A040,2024-06-25,3127022.0
T03239,P04118,A001,2023-06-29,3876426.0
T03240,P01550,A014,2023-08-29,7552752.0
T03241,P00467,A003,2024-10-01,5284632.0
T03242,P02659,A022,2023-11-14,7029190.0
T03243,P00610,A031,2023-12-28,7077009.0
T03244,P01348,A003,2023-05-28,1324938.0
T03245,P04524,A006,2024-04-03,4212597.0
T03246,P00169,A035,2024-01-26,2808283.0
T03247,P00721,A012,2023-11-27,4270086.0
T03248,P03584,A001,2024-11-01,3557073.0
T03249,P03033,A004,2024-08-09,1460217.0
T03250,P03045,A037,2024-07-23,6361393.0
T03251,P04766,A037,2025-02-14,6405414.0
T03252,P02477,A007,2023-10-11,7573917.0
T03253,P04593,A012,2023-05-29,6275381.0
T03254,P04757,A008,2023-12-04,1731399.0
T03255,P02931,A020,2023-07-24,1437704.0
T03256,P02807,A034,2024-09-21,3367322.0
T03257,P02675,A031,2023-04-02,2823905.0
T03258,P01944,A016,2023-09-11,8275409.0
T03259,P03970,A028,2024-01-07,1185755.0
T03260,P00221,A011,2024-02-12,3845108.0
T03261,P01412,A037,2024-12-17,2313427.0
T03262,P01434,A024,2023-09-04,9249024.0
T03263,P03859,A037,2023-11-10,5346042.0
T03264,P00228,A011,2024-09-03,2123228.0
T03265,P03085,A039,2024-09-16,5517120.0
T03266,P04322,A012,2024-03-03,6829642.0
T03267,P01367,A028,2025-01-05,5131551.0
T03268,P04657,A002,2024-05-04,2386201.0
T03269,P02516,A010,2023-11-09,1929042.0
T03270,P03164,A022,2023-11-19,6496136.0
T03271,P00303,A021,2024-08-17,2248857.0
T03272,P03786,A006,2024-06-28,1410568.0
T03273,P03518,A001,2024-02-08,7352002.0
T03274,P03334,A034,2024-03-06,2626579.0
T03275,P01440,A010,2023-12-12,3823522.0
T03276,P04863,A031,2023-07-17,3374508.0
T03277,P01011,A007,2023-10-28,9067331.0
T03278,P02759,A012,2024-08-21,8192577.0
T03279,P04928,A001,2024-05-19,3192204.0
T03280,P01332,A022,2025-01-02,3484415.0
T03281,P02123,A021,2024-02-24,1345274.0
T03282,P02820,A024,2023-06-29,8770761.0
T03283,P03913,A030,2024-03-20,5571590.0
T03284,P01045,A027,2024-02-22,5868006.0
T03285,P03267,A009,2024-08-30,1590171.0
T03286,P04750,A017,2024-08-22,1809736.0
T03287,P03380,A004,2024-10-25,8741440.0
T03288,P02359,A027,2024-03-22,5185004.0
T03289,P00491,A016,2024-09-10,7440519.0
T03290,P03281,A007,2023-10-07,1439647.0
T03291,P00329,A036,2024-10-08,5169988.0
T03292,P03396,A019,2024-05-09,1359555.0
T03293,P00413,A003,2024-03-26,5011704.0
T03294,P02339,A004,2024-01-29,3317220.0
T03295,P03423,A012,2023-08-25,2715646.0
T03296,P01166,A038,2024-09-16,1389900.0
T03297,P01880,A004,2023-10-31,2438159.0
T03298,P02571,A017,2024-12-15,1536881.0
T03299,P04758,A016,2023-12-23,6349943.0
T03300,P03362,A025,2024-04-14,1740426.0
T03301,P01311,A024,2025-04-10,1415314.0
T03302,P02098,A020,2024-09-18,6357724.0
T03303,P00439,A033,2025-04-24,3655470.0
T03304,P02710,A002,2024-09-08,1417614.0
T03305,P01126,A016,2024-01-31,3766955.0
T03306,P02681,A003,2024-08-09,6166091.0
T03307,P00921,A013,2024-01-10,1053601.0
T03308,P02604,A011,2023-12-20,8015608.0
T03309,P01713,A036,2023-09-24,6657127.0
T03310,P03383,A027,2023-06-26,5924914.0
T03311,P00386,A010,2024-11-17,4437868.0
T03312,P00234,A026,2024-12-23,1726537.0
T03313,P04412,A034,2024-05-02,5490499.0
T03314,P00327,A008,2023-12-01,6123942.0
T03315,P03343,A023,2023-09-03,3267565.0
T03316,P04122,A020,2024-11-09,8079061.0
T03317,P01833,A037,2024-03-30,8296307.0
T03318,P03777,A015,2024-05-13,6021776.0
T03319,P02443,A028,2023-04-29,2102087.0
T03320,P03948,A023,2024-04-08,6989757.0
T03321,P03163,A013,2024-05-14,6082433.0
T03322,P03205,A014,2024-04-27,7188481.0
T03323,P03734,A035,2023-02-04,5782076.0
T03324,P01882,A036,2023-05-05,1522426.0
T03325,P03679,A011,2024-11-11,9273354.0
T03326,P01521,A019,2024-06-03,7791662.0
T03327,P04186,A006,2024-03-30,8084319.0
T03328,P02392,A018,2024-05-01,2016736.0
T03329,P01642,A035,2024-04-01,8573740.0
T03330,P04596,A029,2024-10-24,1813637.0
T03331,P01780,A020,2025-01-04,3140492.0
T03332,P01006,A032,2023-08-12,6576050.0
T03333,P04701,A023,2023-11-11,2866022.0
T03334,P04954,A018,2024-09-27,3639368.0
T03335,P04655,A001,2024-10-08,2460711.0
T03336,P03353,A005,2024-12-28,3437796.0
T03337,P00891,A022,2024-09-26,5322056.0
T03338,P02193,A004,2024-10-16,6203271.0
T03339,P04529,A001,2025-02-08,3605609.0
T03340,P04160,A014,2023-06-15,7954187.0
T03341,P04919,A023,2024-01-26,4348008.0
T03342,P00282,A030,2024-08-09,1092152.0
T03343,P03719,A039,2024-11-27,5615006.0
T03344,P00733,A027,2024-10-18,5001659.0
T03345,P00271,A040,2023-09-21,5300869.0
T03346,P01973,A012,2023-07-11,5084055.0
T03347,P02796,A027,2023-08-18,7822936.0
T03348,P04112,A001,2023-11-04,3586641.0
T03349,P00591,A006,2024-04-17,5236345.0
T03350,P00110,A026,2023-06-12,7530280.0
T03351,P00128,A013,2023-08-08,6853717.0
T03352,P02896,A023,2024-07-05,2787613.0
T03353,P02519,A038,2024-08-12,7996774.0
T03354,P01584,A031,2023-02-24,4825144.0
T03355,P00836,A015,2023-12-13,4568965.0
T03356,P00901,A028,2024-02-03,7131259.0
T03357,P02024,A037,2024-09-04,6828545.0
T03358,P00238,A010,2023-09-09,6671518.0
T03359,P02040,A023,2024-03-18,9266626.0
T03360,P02542,A030,2024-01-12,4518493.0
T03361,P01264,A027,2023-11-26,6827351.0
T03362,P03127,A020,2024-04-28,3711910.0
T03363,P03014,A018,2023-10-02,5481483.0
T03364,P02266,A023,2023-06-02,4569293.0
T03365,P03023,A020,2024-10-23,5993380.0
T03366,P04567,A015,2024-06-15,3290793.0
T03367,P01424,A035,2023-07-03,2896455.0
T03368,P04159,A032,2024-05-18,6322523.0
T03369,P02122,A026,2023-12-10,6487338.0
T03370,P03231,A008,2024-04-19,6669683.0
T03371,P02544,A021,2024-08-22,4742068.0
T03372,P02136,A009,2023-04-20,11634247.0
T03373,P01397,A007,2024-06-27,2814370.0
T03374,P04053,A010,2023-10-15,6535158.0
T03375,P01708,A007,2024-11-03,1389408.0
T03376,P04798,A032,2023-12-18,2013234.0
T03377,P03544,A021,2023-08-08,2215657.0
T03378,P02241,A030,2024-11-27,4847019.0
T03379,P02695,A040,2024-09-16,3704816.0
T03380,P03041,A011,2025-02-19,3918738.0
T03381,P03483,A008,2023-06-06,6817432.0
T03382,P03532,A006,2024-01-02,2265077.0
T03383,P04673,A001,2024-05-24,5439023.0
T03384,P03764,A002,2024-09-09,6560015.0
T03385,P00813,A024,2024-02-21,3119096.0
T03386,P03567,A028,2025-01-05,1877125.0
T03387,P01968,A012,2024-06-27,3480294.0
T03388,P04963,A022,2024-11-16,7343015.0
T03389,P02458,A009,2024-01-20,1115609.0
T03390,P04790,A029,2023-12-13,7378231.0
T03391,P00246,A029,2024-06-26,1511076.0
T03392,P03228,A029,2024-03-04,5120843.0
T03393,P03215,A021,2023-05-04,3810365.0
T03394,P02204,A034,2023-11-10,3463786.0
T03395,P02769,A004,2024-05-10,10247821.0
T03396,P00153,A017,2024-11-14,1944427.0
T03397,P01141,A003,2025-01-06,1728578.0
T03398,P01059,A034,2024-10-12,1365996.0
T03399,P01763,A003,2024-07-15,8950115.0
T03400,P00878,A018,2025-02-03,6370249.0
T03401,P02596,A008,2024-03-09,2284453.0
T03402,P02151,A029,2023-10-28,6918227.0
T03403,P02642,A017,2023-11-12,4494511.0
T03404,P03268,A023,2024-02-02,4457208.0
T03405,P03392,A039,2023-05-11,5421418.0
T03406,P01218,A037,2024-08-01,2319618.0
T03407,P02940,A018,2024-01-25,5145574.0
T03408,P03688,A015,2023-04-21,5622962.0
T03409,P01097,A012,2023-04-24,10356132.0
T03410,P03950,A028,2024-09-28,6611813.0
T03411,P02350,A040,2023-11-23,5746609.0
T03412,P02362,A024,2024-07-08,3866634.0
T03413,P02701,A023,2023-09-27,3417691.0
T03414,P02485,A040,2023-04-29,2793091.0
T03415,P01032,A008,2024-06-20,1981874.0
T03416,P01170,A004,2024-12-30,4783558.0
T03417,P02003,A004,2024-10-22,5826764.0
T03418,P00297,A024,2024-10-12,2858792.0
T03419,P01991,A036,2025-03-05,7600730.0
T03420,P02774,A010,2023-10-02,
T03421,P00917,A029,2024-02-02,3068099.0
T03422,P03059,A036,2023-09-24,2431545.0
T03423,P00274,A037,2025-01-23,1127418.0
T03424,P01123,A032,2024-03-02,5425696.0
T03425,P00501,A015,2024-10-26,1847970.0
T03426,P04732,A027,2024-05-17,6604160.0
T03427,P03016,A023,2024-08-30,2114257.0
T03428,P02023,A020,2024-08-17,7779087.0
T03429,P01163,A029,2023-05-25,7709643.0
T03430,P02671,A028,2023-11-28,3387533.0
T03431,P01463,A033,2023-12-08,3613700.0
T03432,P00955,A023,2025-01-03,3799429.0
T03433,P01201,A027,2024-05-15,6165297.0
T03434,P00376,A012,2023-09-08,4442213.0
T03435,P04333,A019,2023-09-05,8940678.0
T03436,P00965,A033,2024-11-02,2828502.0
T03437,P03672,A031,2024-09-25,8582515.0
T03438,P03941,A021,2023-10-24,5917555.0
T03439,P01229,A023,2024-04-14,6027504.0
T03440,P02916,A011,2024-01-26,8066007.0
T03441,P02389,A016,2024-09-18,10409118.0
T03442,P02267,A027,2024-10-25,10030460.0
T03443,P00547,A005,2024-07-07,4543216.0
T03444,P01219,A001,2023-07-20,6855272.0
T03445,P01653,A024,2023-10-21,4957763.0
T03446,P03073,A029,2024-03-10,8226387.0
T03447,P01966,A040,2024-03-11,7930299.0
T03448,P04558,A019,2023-07-12,8013765.0
T03449,P04735,A005,2023-07-15,2352221.0
T03450,P04105,A026,2024-12-27,2222213.0
T03451,P02029,A013,2024-02-22,6825670.0
T03452,P03003,A007,2023-07-10,1566076.0
T03453,P02510,A025,2024-01-01,1844318.0
T03454,P00578,A029,2025-02-25,3432671.0
T03455,P03124,A003,2024-08-22,2441168.0
T03456,P04993,A029,2023-11-02,3499487.0
T03457,P04084,A023,2023-10-06,2751251.0
T03458,P02559,A030,2024-05-03,4580185.0
T03459,P03552,A026,2023-11-04,7408219.0
T03460,P03713,A019,2024-10-24,5891779.0
T03461,P02724,A014,2024-11-10,2677727.0
T03462,P01082,A026,2024-07-15,3245434.0
T03463,P04101,A008,,6645834.0
T03464,P04369,A022,2024-06-10,6162656.0
T03465,P03361,A031,2023-09-01,3605005.0
T03466,P00566,A010,2023-02-05,5442968.0
T03467,P03197,A004,2024-07-24,4538688.0
T03468,P01839,A001,2025-01-26,1801233.0
T03469,P01600,A023,2023-09-06,10726041.0
T03470,P00314,A017,2024-03-06,2698941.0
T03471,P03648,A027,2024-01-22,4628279.0
T03472,P02582,A033,2023-12-24,4118686.0
T03473,P01569,A040,2023-12-12,2294966.0
T03474,P01805,A013,2023-06-09,4479709.0
T03475,P02192,A005,2024-08-27,2770502.0
T03476,P03319,A030,2024-07-01,5522324.0
T03477,P04959,A001,2024-11-17,1830563.0
T03478,P03641,A026,2024-04-20,3831610.0
T03479,P04220,A012,2023-12-28,6689338.0
T03480,P03417,A015,2023-11-22,5456203.0
T03481,P01658,A005,2024-09-15,2288563.0
T03482,P04688,A001,2024-06-10,3283729.0
T03483,P02329,A008,2024-02-21,3557568.0
T03484,P03742,A018,2024-10-25,3797819.0
T03485,P02841,A012,2024-08-06,5081414.0
T03486,P03605,A016,2024-08-30,5264003.0
T03487,P02255,A005,2023-07-05,6421199.0
T03488,P04813,A006,2023-07-24,3388408.0
T03489,P02106,A030,2023-07-29,4963588.0
T03490,P00143,A033,2023-10-13,7623848.0
T03491,P02265,A030,2023-08-26,7791276.0
T03492,P00347,A039,2024-09-30,2415267.0
T03493,P00541,A030,2023-06-08,5014293.0
T03494,P02812,A005,2024-05-05,4720656.0
T03495,P00325,A030,2024-08-02,3724585.0
T03496,P03369,A010,2023-04-09,4555169.0
T03497,P01915,A032,2023-10-21,4098765.0
T03498,P02932,A026,2023-11-29,2108936.0
T03499,P00156,A034,2024-03-03,7009427.0
T03500,P01917,A039,2024-07-01,4394095.0
