property_id,listed_date,asking_price
P04113,2023-11-19,9724839.0
P04114,2023-01-05,7983920.0
P04115,2024-07-16,7203039.0
P04116,2024-05-16,2137526.0
P04117,2023-04-25,7295780.0
P04118,2023-03-05,3756718.0
P04119,2023-09-28,2760980.0
P04120,2023-10-22,1155164.0
P04121,2024-05-08,7525082.0
P04122,2024-06-20,7892342.0
P04123,2023-02-10,5636855.0
P04124,2023-06-06,5133316.0
P04125,2024-01-10,2220419.0
P04126,2023-08-31,3637514.0
P04127,2024-09-25,4084153.0
P04128,2024-02-27,1785236.0
P04129,2023-07-26,7876083.0
P04130,2024-03-06,10152581.0
P04131,2023-10-03,5897715.0
P04132,2023-10-23,4221202.0
P04133,2024-04-01,3811917.0
P04134,2023-10-05,7132570.0
P04135,2024-03-21,1664270.0
P04136,2023-09-26,6074037.0
P04137,2024-01-15,7740319.0
P04138,2023-11-07,9185821.0
P04139,2024-01-02,3654621.0
P04140,2023-08-10,10763277.0
P04141,2023-03-18,7266330.0
P04142,2023-06-13,5801539.0
P04143,2023-08-16,5744946.0
P04144,2023-07-21,6798668.0
P04145,2023-09-27,5349214.0
P04146,2023-11-02,2702372.0
P04147,2023-06-10,4556719.0
P04148,2023-09-02,8741170.0
P04149,2023-06-30,7536526.0
P04150,2024-01-10,5893027.0
P04151,2023-11-01,4144895.0
P04152,2024-02-08,1028795.0
P04153,2023-10-03,3408973.0
P04154,2024-09-28,8902157.0
P04155,2023-11-06,3404777.0
P04156,2024-01-29,8278870.0
P04157,2023-10-10,3280574.0
P04158,2024-04-14,3296283.0
P04159,2023-12-24,6909619.0
P04160,2023-03-04,8291880.0
P04161,2024-04-11,8950037.0
P04162,2024-04-30,4741523.0
P04163,2023-09-15,6402447.0
P04164,2023-11-22,6459997.0
P04165,2024-07-07,8296341.0
P04166,2024-05-12,10737788.0
P04167,2024-09-12,4861827.0
P04168,2024-01-19,3481092.0
P04169,2023-05-28,10856875.0
P04170,2023-07-05,4110714.0
P04171,2024-08-16,3921727.0
P04172,2023-01-28,4682691.0
P04173,2024-03-05,9222396.0
P04174,2023-02-13,2518679.0
P04175,2024-04-17,13511476.0
P04176,2024-01-07,3395832.0
P04177,2023-10-29,1171053.0
P04178,2024-03-23,4299188.0
P04179,2023-08-15,3569570.0
P04180,2024-01-02,3667445.0
P04181,2024-05-26,7317425.0
P04182,2023-10-20,3018832.0
P04183,2023-01-15,6671031.0
P04184,2024-09-27,2536792.0
P04185,2023-12-12,3285723.0
P04186,2023-10-02,9011904.0
P04187,2023-02-17,8746973.0
P04188,2023-02-27,1795284.0
P04189,2023-06-12,8098834.0
P04190,2024-08-12,5251287.0
P04191,2024-04-08,2523387.0
P04192,2023-09-22,5116787.0
P04193,2024-04-27,2358905.0
P04194,2023-09-08,7928301.0
P04195,2024-07-22,4027779.0
P04196,2023-07-29,2562989.0
P04197,2024-04-02,3527136.0
P04198,2023-10-06,9651872.0
P04199,2024-03-07,5764030.0
P04200,2023-04-30,7928317.0
P04201,2024-08-26,2311242.0
P04202,2023-07-02,5209495.0
P04203,2023-12-10,3569976.0
P04204,2024-03-15,6146767.0
P04205,2024-02-22,5949679.0
P04206,2023-12-21,7508512.0
P04207,2024-07-08,4837933.0
P04208,2024-09-11,3528508.0
P04209,2024-05-03,2712495.0
P04210,2023-04-28,8150491.0
P04211,2024-05-06,2210894.0
P04212,2023-11-18,7780829.0
P04213,2023-12-09,1565519.0
P04214,2024-08-24,9220104.0
P04215,2023-12-04,6929646.0
P04216,2024-06-27,8780605.0
P04217,2024-02-19,7445814.0
P04218,2023-02-25,5071230.0
P04219,2024-03-23,2483414.0
P04220,2023-11-13,6779167.0
P04221,2023-12-15,3851804.0
P04222,2023-07-13,6835301.0
P04223,2023-04-29,9809755.0
P04224,2024-04-20,10325634.0
P04225,2023-06-08,6503022.0
P04226,2023-03-01,2186832.0
P04227,2023-11-12,1861780.0
P04228,2024-03-30,1754951.0
P04229,2023-05-11,8146599.0
P04230,2023-08-20,3305602.0
P04231,2023-09-28,2360902.0
P04232,2024-08-13,3933790.0
P04233,2023-04-05,2787231.0
P04234,2024-08-09,4502048.0
P04235,2023-04-04,4290931.0
P04236,2024-01-05,6710607.0
P04237,2024-06-22,1394789.0
P04238,2024-07-31,10977325.0
P04239,2023-12-13,2100990.0
P04240,2023-11-12,6014610.0
P04241,2024-05-13,2412711.0
P04242,2024-08-04,6296910.0
P04243,2023-01-08,6622241.0
P04244,2023-06-17,3655724.0
P04245,2023-07-02,5340058.0
P04246,2024-06-16,5857241.0
P04247,2023-01-12,5873595.0
P04248,2023-03-22,1884417.0
P04249,2023-01-03,2211911.0
P04250,2024-08-31,4332660.0
P04251,2023-01-21,3604236.0
P04252,2023-06-19,5165850.0
P04253,2023-11-30,1527954.0
P04254,2023-08-11,6950787.0
P04255,2023-02-28,3223385.0
P04256,2023-09-21,6781442.0
P04257,2024-05-25,7507620.0
P04258,2023-07-04,3168622.0
P04259,2023-11-26,1643298.0
P04260,2023-10-28,1262710.0
P04261,2023-06-06,2704617.0
P04262,2023-01-02,2046505.0
P04263,2024-06-19,7765706.0
P04264,2024-09-27,7932184.0
P04265,2023-11-22,11638775.0
P04266,2024-06-14,5416817.0
P04267,2023-08-13,5645693.0
P04268,2024-08-25,3395979.0
P04269,2023-12-29,5334521.0
P04270,2024-05-26,3672021.0
P04271,2024-03-05,5558607.0
P04272,2024-08-13,4777495.0
P04273,2023-12-24,2797729.0
P04274,2024-06-25,8940978.0
P04275,2024-08-19,2288257.0
P04276,2024-04-30,4353851.0
P04277,2023-02-28,2064674.0
P04278,2023-09-19,1813713.0
P04279,2024-03-18,1151848.0
P04280,2024-07-02,2931500.0
P04281,2024-05-06,6348852.0
P04282,2024-02-12,2269083.0
P04283,2023-12-09,6111751.0
P04284,2024-09-09,3777622.0
P04285,2023-06-05,2357365.0
P04286,2024-05-21,3579789.0
P04287,2023-12-19,5127895.0
P04288,2023-11-24,4151077.0
P04289,2023-09-13,3424088.0
P04290,2024-02-10,4355105.0
P04291,2024-09-30,4861043.0
P04292,2023-09-17,4856750.0
P04293,2023-03-14,6569978.0
P04294,2023-03-23,7187123.0
P04295,2023-04-24,1865581.0
P04296,2023-09-18,6715349.0
P04297,2023-01-03,4853698.0
P04298,2023-06-29,9363462.0
P04299,2024-03-20,4109523.0
P04300,2024-03-09,9799594.0
P04301,2024-03-03,3225485.0
P04302,2024-03-03,1854428.0
P04303,2023-02-18,3109583.0
P04304,2024-08-21,6098037.0
P04305,2023-07-10,4100660.0
P04306,2023-02-20,6516242.0
P04307,2024-06-02,4797193.0
P04308,2023-10-26,7108389.0
P04309,2023-08-10,1279128.0
P04310,2023-09-12,4628079.0
P04311,2024-01-08,4613661.0
P04312,2023-12-04,2527202.0
P04313,2023-01-09,8622215.0
P04314,2023-03-18,1899153.0
P04315,2024-08-28,6950839.0
P04316,2023-11-11,12741044.0
P04317,2024-09-23,7310104.0
P04318,2024-02-24,4576072.0
P04319,2024-04-16,10168647.0
P04320,2023-07-20,3260985.0
P04321,2024-06-19,8025154.0
P04322,2024-02-20,6690979.0
P04323,2024-04-25,1329395.0
P04324,2023-06-19,1644916.0
P04325,2024-01-10,8653120.0
P04326,2023-08-24,3506758.0
P04327,2024-08-03,3497331.0
P04328,2024-08-02,7431560.0
P04329,2023-08-14,4253962.0
P04330,2023-01-17,7439628.0
P04331,2023-06-09,10929548.0
P04332,2023-06-24,4850049.0
P04333,2023-01-13,9418821.0
P04334,2024-08-20,6000206.0
P04335,2023-10-25,8786071.0
P04336,2023-04-04,4617066.0
P04337,2024-01-25,7028340.0
P04338,2023-09-11,10395963.0
P04339,2023-04-22,6198421.0
P04340,2023-10-18,1542293.0
P04341,2024-01-18,10144584.0
P04342,2024-02-22,7885008.0
P04343,2023-05-24,7679735.0
P04344,2024-01-26,9367513.0
P04345,2024-05-21,5529560.0
P04346,2024-02-05,3486735.0
P04347,2024-08-31,2408814.0
P04348,2024-08-23,1846516.0
P04349,2023-11-13,5032163.0
P04350,2023-09-08,3675422.0
P04351,2023-10-20,3886406.0
P04352,2023-11-09,2990218.0
P04353,2023-04-21,3594233.0
P04354,2024-09-07,7270895.0
P04355,2023-12-30,4914903.0
P04356,2023-03-23,1695017.0
P04357,2024-07-31,5093032.0
P04358,2024-08-28,7272740.0
P04359,2023-12-25,4223803.0
P04360,2024-08-28,2158148.0
P04361,2024-09-12,5487574.0
P04362,2024-09-01,1211291.0
P04363,2024-09-07,3909864.0
P04364,2023-02-12,2537228.0
P04365,2023-01-20,8813733.0
P04366,2024-01-05,3560643.0
P04367,2024-04-23,7897473.0
P04368,2024-06-19,10271998.0
P04369,2024-02-15,7061617.0
P04370,2023-07-20,2212478.0
P04371,2024-08-19,1690563.0
P04372,2024-01-13,2663375.0
P04373,2024-03-11,6141709.0
P04374,2023-06-13,4449562.0
P04375,2024-04-29,4804716.0
P04376,2023-03-24,3408738.0
P04377,2024-07-10,8140912.0
P04378,2024-06-28,8825036.0
P04379,2024-03-12,4978633.0
P04380,2024-09-18,4537137.0
P04381,2024-08-04,7739653.0
P04382,2023-02-14,2524637.0
P04383,2023-05-22,6160427.0
P04384,2023-03-19,8098616.0
P04385,2023-07-24,6738541.0
P04386,2024-01-12,5460665.0
P04387,2023-04-02,5560279.0
P04388,2023-02-25,5209300.0
P04389,2024-02-16,5377740.0
P04390,2024-02-08,7397134.0
P04391,2023-08-23,1298079.0
P04392,2024-04-04,2642816.0
P04393,2024-01-14,2980484.0
P04394,2023-09-22,7432416.0
P04395,2023-02-13,5909900.0
P04396,2024-04-28,6793183.0
P04397,2024-02-04,1240814.0
P04398,2023-03-14,4712183.0
P04399,2023-05-01,5436978.0
P04400,2023-07-12,12347133.0
P04401,2023-04-25,3106186.0
P04402,2024-05-31,8447023.0
P04403,2024-08-19,1071041.0
P04404,2023-02-26,3349012.0
P04405,2023-06-02,6744998.0
P04406,2023-07-02,5611510.0
P04407,2024-09-25,12901722.0
P04408,2024-02-01,3584258.0
P04409,2024-09-01,3823121.0
P04410,2023-06-08,5820216.0
P04411,2023-02-13,6033941.0
P04412,2023-11-04,5727882.0
P04413,2024-06-06,2891487.0
P04414,2024-06-18,10151206.0
P04415,2023-10-29,3265603.0
P04416,2023-06-22,7498835.0
P04417,2023-01-31,4672996.0
P04418,2023-10-06,3411109.0
P04419,2023-12-09,6545393.0
P04420,2023-01-12,1175423.0
P04421,2024-08-20,3839134.0
P04422,2024-03-28,3180751.0
P04423,2023-07-28,3220847.0
P04424,2023-08-15,5931596.0
P04425,2023-08-17,8529760.0
P04426,2024-07-03,5167835.0
P04427,2024-04-07,4039412.0
P04428,2023-02-26,1323729.0
P04429,2023-07-15,7837823.0
P04430,2024-05-14,10029196.0
P04431,2023-08-16,4081206.0
P04432,2024-06-04,5263749.0
P04433,2023-11-21,5105530.0
P04434,2024-05-10,4398686.0
P04435,2023-12-04,2286031.0
P04436,2024-04-14,1187287.0
P04437,2023-10-03,8337315.0
P04438,2023-06-01,6539382.0
P04439,2024-07-17,1823633.0
P04440,2023-09-24,1069658.0
P04441,2023-01-06,4453139.0
P04442,2023-09-04,2870375.0
P04443,2023-09-20,4337685.0
P04444,2023-06-04,4005764.0
P04445,2024-07-14,2470024.0
P04446,2023-11-11,5516370.0
P04447,2023-08-25,7700948.0
P04448,2024-03-21,2729299.0
P04449,2024-02-13,3935396.0
P04450,2023-11-02,8084187.0
P04451,2024-09-14,5282327.0
P04452,2024-09-14,8753460.0
P04453,2023-11-01,3284512.0
P04454,2024-03-28,1538246.0
P04455,2023-02-03,8029962.0
P04456,2023-10-10,2523817.0
P04457,2023-10-10,6285835.0
P04458,2023-09-16,3789223.0
P04459,2024-06-21,2966773.0
P04460,2024-01-08,6264748.0
P04461,2023-10-29,1920176.0
P04462,2023-10-03,5702984.0
P04463,2024-01-31,4097472.0
P04464,2023-05-22,8820869.0
P04465,2023-06-07,5238773.0
P04466,2023-11-29,4912470.0
P04467,2023-07-23,5227009.0
P04468,2024-03-05,5618783.0
P04469,2024-07-30,2077581.0
P04470,2023-08-18,6280559.0
P04471,2024-01-05,1247789.0
P04472,2023-07-01,1659697.0
P04473,2024-05-21,9394471.0
P04474,2023-05-19,2504551.0
P04475,2023-11-30,4239851.0
P04476,2023-08-20,1690501.0
P04477,2024-05-03,3637942.0
P04478,2023-06-06,12726888.0
P04479,2023-05-09,3302891.0
P04480,2024-05-02,7070673.0
P04481,2023-12-22,3790870.0
P04482,2024-02-13,5442691.0
P04483,2024-05-22,10402318.0
P04484,2023-07-03,2303016.0
P04485,2023-06-04,5064849.0
P04486,2024-09-25,4944164.0
P04487,2023-03-13,10129915.0
P04488,2024-02-17,2967272.0
P04489,2023-09-06,2426105.0
P04490,2023-04-02,3433487.0
P04491,2024-09-01,3249792.0
P04492,2024-06-13,4083253.0
P04493,2023-05-22,1953912.0
P04494,2024-04-26,10569922.0
P04495,2024-05-05,7809889.0
P04496,2023-11-16,1860966.0
P04497,2024-09-03,4209025.0
P04498,2023-05-30,3739622.0
P04499,2023-02-16,8205051.0
P04500,2024-06-02,5538872.0
P04501,2023-08-17,5123256.0
P04502,2023-03-21,5536781.0
P04503,2024-09-10,2097133.0
P04504,2023-09-25,2326796.0
P04505,2024-07-07,7663716.0
P04506,2024-06-06,7706935.0
P04507,2023-07-13,3652140.0
P04508,2024-05-27,5465395.0
P04509,2023-10-28,3586771.0
P04510,2024-02-07,2778599.0
P04511,2023-07-03,7727885.0
P04512,2023-01-05,6414263.0
P04513,2023-05-02,2747537.0
P04514,2023-08-01,10241013.0
P04515,2023-12-16,7996444.0
P04516,2024-06-29,4449994.0
P04517,2023-04-24,3293499.0
P04518,2024-04-05,4567341.0
P04519,2024-04-23,10007896.0
P04520,2024-06-01,4304973.0
P04521,2023-02-10,2138905.0
P04522,2023-05-20,2623839.0
P04523,2024-08-24,5318165.0
P04524,2024-02-09,4761522.0
P04525,2023-05-27,6164813.0
P04526,2024-09-28,1817978.0
P04527,2023-08-01,3140612.0
P04528,2023-07-04,5549012.0
P04529,2024-06-21,4075162.0
P04530,2024-09-05,3599305.0
P04531,2023-09-17,8232502.0
P04532,2024-02-17,3681169.0
P04533,2024-02-15,3314388.0
P04534,2023-05-25,4993522.0
P04535,2023-12-19,7388930.0
P04536,2023-02-05,3916069.0
P04537,2024-07-07,4396051.0
P04538,2024-06-13,2527044.0
P04539,2023-04-10,4917557.0
P04540,2024-01-24,2614473.0
P04541,2023-03-04,7541217.0
P04542,2023-02-25,4428168.0
P04543,2024-02-09,897854.0
P04544,2024-05-24,11022889.0
P04545,2024-06-23,1711133.0
P04546,2023-07-31,6662793.0
P04547,2024-08-12,9345097.0
P04548,2023-12-11,3072351.0
P04549,2023-09-13,3382350.0
P04550,2023-08-09,1974822.0
P04551,2023-08-25,5838713.0
P04552,2023-09-07,2147974.0
P04553,2023-09-05,7686521.0
P04554,2023-07-23,2732794.0
P04555,2023-09-12,9471708.0
P04556,2023-01-16,4710764.0
P04557,2024-07-12,11208525.0
P04558,2023-06-09,8457637.0
P04559,2023-10-13,3528557.0
P04560,2023-04-19,4778442.0
P04561,2023-12-09,2601374.0
P04562,2023-06-21,4785934.0
P04563,2023-04-19,5835114.0
P04564,2023-07-04,5334672.0
P04565,2024-08-01,2580331.0
P04566,2024-07-02,4348322.0
P04567,2024-05-19,3524425.0
P04568,2023-05-10,4137454.0
P04569,2024-02-20,7047709.0
P04570,2024-06-07,2064108.0
P04571,2024-02-20,1617333.0
P04572,2024-07-03,11997051.0
P04573,2023-05-09,6067130.0
P04574,2023-10-24,4532192.0
P04575,2023-07-31,3353641.0
P04576,2024-04-07,8814644.0
P04577,2023-03-23,7694348.0
P04578,2023-07-23,2631183.0
P04579,2024-03-24,7351882.0
P04580,2023-01-12,5911003.0
P04581,2023-06-13,1993136.0
P04582,2024-03-29,4501207.0
P04583,2023-06-03,10656119.0
P04584,2024-01-23,5540509.0
P04585,2023-09-13,2223799.0
P04586,2023-10-22,1823477.0
P04587,2023-08-17,6447456.0
P04588,2024-07-28,5963349.0
P04589,2024-04-05,1769216.0
P04590,2024-04-09,4337104.0
P04591,2024-05-20,5736590.0
P04592,2023-09-29,2069212.0
P04593,2023-03-08,6088960.0
P04594,2023-02-04,6777237.0
P04595,2023-11-05,3509246.0
P04596,2024-07-13,1799740.0
P04597,2023-11-05,5923793.0
P04598,2024-09-21,2796503.0
P04599,2023-12-01,10465451.0
P04600,2024-02-10,4052713.0
P04601,2023-02-19,2042217.0
P04602,2024-05-05,2383644.0
P04603,2024-07-22,8301631.0
P04604,2023-11-20,6015088.0
P04605,2024-08-01,6597027.0
P04606,2023-06-01,4607290.0
P04607,2023-11-09,3050820.0
P04608,2024-08-05,2659438.0
P04609,2024-01-21,1583124.0
P04610,2024-03-15,1358560.0
P04611,2023-09-15,3895862.0
P04612,2023-12-17,1674977.0
P04613,2023-08-26,4373237.0
P04614,2024-03-11,9372027.0
P04615,2023-02-05,3925859.0
P04616,2023-11-24,5184877.0
P04617,2024-08-17,1253692.0
P04618,2023-02-07,6141360.0
P04619,2023-10-16,5992467.0
P04620,2024-02-27,2980118.0
P04621,2023-02-24,7912241.0
P04622,2023-01-04,10187387.0
P04623,2023-04-16,4788222.0
P04624,2023-05-21,2026235.0
P04625,2024-07-15,2047977.0
P04626,2023-04-10,3051097.0
P04627,2024-02-14,5691756.0
P04628,2023-08-06,3387495.0
P04629,2023-12-09,2856335.0
P04630,2024-08-03,3032217.0
P04631,2024-07-02,6939919.0
P04632,2023-02-20,4376636.0
P04633,2023-02-26,5375412.0
P04634,2023-08-17,8269847.0
P04635,2024-05-31,4403067.0
P04636,2024-04-30,8297119.0
P04637,2024-01-31,5643289.0
P04638,2024-07-05,2288956.0
P04639,2023-04-27,2695013.0
P04640,2024-04-15,1407348.0
P04641,2024-09-11,7557929.0
P04642,2024-09-08,2485525.0
P04643,2024-03-30,5368086.0
P04644,2024-03-20,7992451.0
P04645,2023-05-23,4620704.0
P04646,2024-04-20,6798485.0
P04647,2023-06-08,5293978.0
P04648,2023-09-27,4802914.0
P04649,2023-03-16,2723448.0
P04650,2023-07-13,5338024.0
P04651,2023-02-18,1709656.0
P04652,2023-10-23,5500716.0
P04653,2023-02-16,6210245.0
P04654,2024-05-05,5895862.0
P04655,2024-02-24,2350872.0
P04656,2024-02-20,11063726.0
P04657,2024-03-25,2368471.0
P04658,2024-05-08,5083188.0
P04659,2024-03-07,5005649.0
P04660,2024-02-06,2475453.0
P04661,2023-04-27,1400892.0
P04662,2024-04-13,2076733.0
P04663,2023-11-08,5912772.0
P04664,2023-04-10,10179948.0
P04665,2023-11-04,3198645.0
P04666,2023-07-26,5526627.0
P04667,2023-05-08,3163828.0
P04668,2023-12-25,5228708.0
P04669,2024-07-25,4319564.0
P04670,2023-01-11,4149088.0
P04671,2023-03-28,7778988.0
P04672,2024-08-05,4007871.0
P04673,2024-03-17,5272623.0
P04674,2023-06-03,7547190.0
P04675,2023-08-24,1913335.0
P04676,2023-02-26,2030754.0
P04677,2024-06-23,3466003.0
P04678,2024-02-29,1413822.0
P04679,2023-05-29,2277438.0
P04680,2023-05-04,5018605.0
P04681,2024-03-17,2883643.0
P04682,2023-12-26,5637443.0
P04683,2024-04-23,3858805.0
P04684,2023-06-09,2665932.0
P04685,2024-09-27,4889012.0
P04686,2023-04-17,1272064.0
P04687,2023-04-24,7669424.0
P04688,2024-04-14,3220307.0
P04689,2023-12-27,8074876.0
P04690,2023-09-06,2961888.0
P04691,2024-04-15,3097243.0
P04692,2024-01-03,791274.0
P04693,2023-09-15,2322230.0
P04694,2023-05-19,1837914.0
P04695,2024-04-03,2907836.0
P04696,2023-12-19,6541225.0
P04697,2024-07-25,5734750.0
P04698,2023-09-27,5301398.0
P04699,2023-06-19,9784838.0
P04700,2023-02-02,6923508.0
P04701,2023-06-23,2845494.0
P04702,2024-04-09,3507705.0
P04703,2023-07-03,6934208.0
P04704,2023-12-19,4521384.0
P04705,2023-05-18,6236949.0
P04706,2024-08-15,12518600.0
P04707,2024-07-30,3133006.0
P04708,2024-05-31,10471472.0
P04709,2024-04-13,8438333.0
P04710,2023-12-31,7464440.0
P04711,2023-01-06,4216545.0
P04712,2023-01-28,2461006.0
P04713,2023-10-11,1735566.0
P04714,2024-04-25,2959478.0
P04715,2023-03-25,7645529.0
P04716,2023-12-17,6614649.0
P04717,2024-09-01,3550905.0
P04718,2024-06-17,5830810.0
P04719,2023-12-19,8718690.0
P04720,2024-01-05,1725230.0
P04721,2023-02-09,1476492.0
P04722,2023-01-02,5609195.0
P04723,2023-07-21,8012932.0
P04724,2024-06-04,4347128.0
P04725,2024-05-25,5542941.0
P04726,2023-06-14,3912196.0
P04727,2023-03-05,4268525.0
P04728,2023-03-03,1851381.0
P04729,2023-01-29,6217302.0
P04730,2023-12-03,8382781.0
P04731,2024-08-20,2667331.0
P04732,2024-01-12,7660631.0
P04733,2023-08-02,4053149.0
P04734,2024-07-22,2851975.0
P04735,2023-02-16,2648113.0
P04736,2023-06-09,8168168.0
P04737,2023-04-20,5915255.0
P04738,2023-01-09,6080036.0
P04739,2024-09-01,3253446.0
P04740,2023-05-14,7223366.0
P04741,2023-02-16,5266236.0
P04742,2024-08-07,1803549.0
P04743,2024-09-06,1486150.0
P04744,2023-05-16,8465831.0
P04745,2023-09-14,4345911.0
P04746,2024-03-07,5381377.0
P04747,2023-10-01,1949214.0
P04748,2024-05-19,1732857.0
P04749,2023-06-08,2049339.0
P04750,2024-06-03,2097425.0
P04751,2023-12-23,7064511.0
P04752,2023-01-07,2989223.0
P04753,2024-02-01,1688563.0
P04754,2023-01-07,3220549.0
P04755,2024-06-24,8136228.0
P04756,2024-09-23,3564805.0
P04757,2023-04-09,1717489.0
P04758,2023-12-04,6694610.0
P04759,2023-08-04,5115992.0
P04760,2023-02-10,2415464.0
P04761,2024-03-09,4288842.0
P04762,2023-01-18,9768432.0
P04763,2023-01-16,6389497.0
P04764,2024-06-02,2295159.0
P04765,2023-06-30,4223555.0
P04766,2024-08-01,6330378.0
P04767,2024-01-15,11078343.0
P04768,2023-12-02,11888599.0
P04769,2023-09-19,9499817.0
P04770,2023-08-26,5276789.0
P04771,2023-05-24,7045660.0
P04772,2024-03-24,8098905.0
P04773,2024-01-23,6062371.0
P04774,2023-01-15,6742151.0
P04775,2023-07-26,8588007.0
P04776,2024-07-28,1903459.0
P04777,2023-11-11,10443931.0
P04778,2023-06-13,1026010.0
P04779,2023-05-27,5852614.0
P04780,2023-05-02,6358188.0
P04781,2024-07-04,9877781.0
P04782,2023-07-18,2612780.0
P04783,2023-07-10,5855128.0
P04784,2023-02-10,3920097.0
P04785,2024-07-22,2198562.0
P04786,2023-09-06,2588447.0
P04787,2024-03-26,4689025.0
P04788,2024-04-01,9843461.0
P04789,2023-08-12,4893727.0
P04790,2023-11-15,7052141.0
P04791,2023-03-06,6164826.0
P04792,2024-03-02,6586759.0
P04793,2024-03-06,6017897.0
P04794,2023-05-17,5255777.0
P04795,2023-05-05,5105847.0
P04796,2023-09-12,3441772.0
P04797,2024-03-18,4352696.0
P04798,2023-11-28,2352253.0
P04799,2023-02-09,6390242.0
P04800,2024-01-01,8862558.0
P04801,2024-03-27,9522847.0
P04802,2023-04-30,8130171.0
P04803,2023-10-12,6050954.0
P04804,2024-05-31,5456323.0
P04805,2023-07-27,4353921.0
P04806,2023-02-27,4342162.0
P04807,2024-08-14,2882945.0
P04808,2023-03-04,6403504.0
P04809,2023-02-09,7484223.0
P04810,2023-06-09,2602315.0
P04811,2024-04-25,7704420.0
P04812,2024-02-23,3477991.0
P04813,2023-05-31,3320375.0
P04814,2023-02-19,4138579.0
P04815,2024-09-01,2193122.0
P04816,2023-01-05,7033932.0
P04817,2024-08-13,6312712.0
P04818,2023-10-29,11962590.0
P04819,2023-05-05,3844988.0
P04820,2023-08-10,4526660.0
P04821,2023-07-18,5348923.0
P04822,2023-04-11,5065198.0
P04823,2023-10-03,6557543.0
P04824,2024-02-24,11345958.0
P04825,2023-10-29,5378667.0
P04826,2024-02-14,1228836.0
P04827,2024-09-11,3949515.0
P04828,2023-03-19,5630946.0
P04829,2024-04-17,5212090.0
P04830,2023-05-27,4608702.0
P04831,2023-01-13,2314667.0
P04832,2023-08-22,7347555.0
P04833,2023-09-09,7383566.0
P04834,2024-09-24,1824492.0
P04835,2023-08-09,4699712.0
P04836,2024-05-06,7407437.0
P04837,2024-08-20,5788482.0
P04838,2023-08-04,11426015.0
P04839,2023-04-25,5998722.0
P04840,2024-09-08,685729.0
P04841,2023-10-20,7707581.0
P04842,2023-10-18,3122960.0
P04843,2024-04-10,1047129.0
P04844,2023-09-01,2909160.0
P04845,2023-12-12,7588131.0
P04846,2024-08-26,8604266.0
P04847,2023-02-01,2876148.0
P04848,2024-04-15,4942969.0
P04849,2023-09-11,4201072.0
P04850,2023-12-17,1575116.0
P04851,2024-08-04,11673385.0
P04852,2024-01-19,8988681.0
P04853,2023-09-25,4365777.0
P04854,2024-09-13,3780041.0
P04855,2024-01-22,6979741.0
P04856,2023-04-08,4034227.0
P04857,2023-02-26,4975905.0
P04858,2023-08-10,4972820.0
P04859,2024-04-03,3765185.0
P04860,2023-09-27,6379442.0
P04861,2023-04-18,1785050.0
P04862,2024-09-21,4680738.0
P04863,2023-05-07,3466894.0
P04864,2023-02-23,3729900.0
P04865,2023-09-01,3442174.0
P04866,2023-03-13,4979796.0
P04867,2024-01-14,5824416.0
P04868,2023-10-06,10036100.0
P04869,2024-08-15,4793313.0
P04870,2023-04-19,6916926.0
P04871,2023-06-21,4158585.0
P04872,2024-03-13,5719607.0
P04873,2024-03-21,772159.0
P04874,2023-08-19,3271076.0
P04875,2024-08-12,2455427.0
P04876,2024-06-24,6539024.0
P04877,2024-01-26,2945156.0
P04878,2024-04-23,3948943.0
P04879,2023-12-09,1891992.0
P04880,2023-10-28,9000390.0
P04881,2023-12-15,4374557.0
P04882,2024-06-23,3875152.0
P04883,2023-01-11,9148758.0
P04884,2023-03-06,1898583.0
P04885,2023-10-31,4304259.0
P04886,2024-01-07,3242795.0
P04887,2023-04-25,2857132.0
P04888,2024-01-22,1874132.0
P04889,2023-01-16,2399743.0
P04890,2023-06-07,7528871.0
P04891,2023-10-21,3531632.0
P04892,2023-02-01,6047914.0
P04893,2024-02-09,2112546.0
P04894,2023-12-08,5533109.0
P04895,2023-12-28,1259069.0
P04896,2023-11-25,2746874.0
P04897,2024-03-17,1319787.0
P04898,2024-02-22,12186286.0
P04899,2024-02-26,5110760.0
P04900,2023-05-17,6156251.0
P04901,2024-03-15,6846138.0
P04902,2023-04-25,4303923.0
P04903,2023-01-14,3989653.0
P04904,2024-09-16,6283025.0
P04905,2023-04-25,4585025.0
P04906,2023-03-14,5868065.0
P04907,2023-07-13,2796421.0
P04908,2024-09-30,1219934.0
P04909,2024-07-06,1425404.0
P04910,2024-04-05,7407935.0
P04911,2023-05-01,3604967.0
P04912,2024-02-07,6124529.0
P04913,2024-06-16,3587525.0
P04914,2023-08-06,3771612.0
P04915,2023-06-15,4677334.0
P04916,2024-07-08,4361092.0
P04917,2023-03-26,7565782.0
P04918,2024-08-04,7397510.0
P04919,2023-11-03,5100991.0
P04920,2024-04-06,8423019.0
P04921,2023-08-26,4104140.0
P04922,2024-03-29,4485255.0
P04923,2024-08-14,4415350.0
P04924,2023-05-16,8420312.0
P04925,2023-02-19,4027217.0
P04926,2024-08-14,4042270.0
P04927,2024-09-30,1485858.0
P04928,2024-02-21,3560389.0
P04929,2023-01-10,2540487.0
P04930,2024-07-19,6288030.0
P04931,2023-11-13,6244986.0
P04932,2023-05-30,5130517.0
P04933,2023-08-23,2845269.0
P04934,2024-08-24,1592430.0
